Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200000613;14;11;2022;15:09;1;14;14174;2;9;2;7;Rue G. le Conquérant - Condé (Condé-sur-Noireau);48,8544130000; -0,5720510000
202200000614;25;3;2022;04:55;3;78;78455;1;1;1;6;A13;48,8604020000;2,0478070000
202200000615;9;11;2022;17:05;2;22;22187;2;3;1;3;Rue de la Ville Solon;48,5381700000; -2,7611500000
202200000616;19;10;2022;10:45;1;69;69043;2;1;1;6;Avenue André Devienne;45,7137240000;4,7411530000
202200000617;25;3;2022;18:25;2;93;93005;1;9;1;5;D170;48,9721100000;2,4953900000
202200000618;31;12;2022;17:00;1;10;10298;1;1;1;1;;48,5103220000;3,6064340000
202200000619;25;3;2022;16:30;1;93;93066;1;1;7;2;AUTOROUTE A1;48,9338056959;2,3831856251
202200000620;20;10;2022;18:10;1;21;21475;1;1;1;2;autoroute A36 (sens Mulhouse-Beaune) PK 191+300;47,0484738633;5,2237150183
202200000621;27;12;2022;07:30;1;43;43108;2;1;5;6;20 Route de Chamborne;45,3057460000;3,7907120000
202200000622;24;12;2022;10:40;1;43;43157;2;1;1;3;Avenue Baptiste Marcet;45,0228000000;3,8884900000
202200000623;24;3;2022;09:20;1;93;93063;1;1;1;2;AUTOROUTE A3;48,8773300000;2,4443000000
202200000624;20;10;2022;21:00;3;974;97420;1;1;2;6;Route Nationale 2; -20,9353350000;55,6379070000
202200000625;12;7;2022;17:50;1;30;30311;2;9;1;4;Route de Quissac;43,9369981400;3,9593482018
202200000626;23;3;2022;19:15;2;92;92036;1;1;1;3;RN 315 ;48,9374765581;2,2987285712
202200000627;21;10;2022;06:00;3;73;73162;1;1;2;6;D1090;45,6073430000;6,2831070000
202200000628;24;3;2022;08:15;1;95;95351;1;1;1;2;RN 104;49,0389768653;2,4839562178
202200000629;14;12;2022;13:00;1;14;14455;1;1;4;1;D156A;48,9900630000; -0,3391810000
202200000630;24;3;2022;01:15;3;93;93063;1;1;1;4;AUTOROUTE A3;48,8792900000;2,4491800000
202200000631;19;11;2022;16:00;1;14;14762;1;1;8;6;D524;48,8438050000; -0,9209530000
202200000632;25;3;2022;21:50;3;77;77363;1;1;1;6;A104;48,9135931233;2,6348812060
202200000633;19;10;2022;16:20;1;45;45252;2;3;1;3;D921 PR 17 + 207;48,1855326446;2,2498108149
202200000634;3;8;2022;18:50;1;73;73065;2;3;1;2;Pont des Amours;45,5675845444;5,9245372676
202200000635;25;3;2022;14:00;1;77;77122;1;1;1;7;RN104;48,6463951434;2,5993517524
202200000636;4;11;2022;19:05;3;83;83136;1;1;1;3;RD84;43,4413440000;6,3672420000
202200000637;25;3;2022;08:20;1;94;94042;1;1;1;2;A4;48,8272864270;2,4692556276
202200000638;4;11;2022;15:00;1;09;09013;1;1;2;1;20 (R.N.) COTE NORD DU TUNNEL;42,9754200000;1,6224400000
202200000639;24;3;2022;09:49;1;32;32013;2;1;1;7;LAGARRASIC (PONT);43,6434200000;0,5885490000
202200000640;7;10;2022;21:20;5;84;84092;2;2;1;6;chemin du grand bois;43,9683340000;4,8822050000
202200000641;1;11;2022;05:30;5;09;09122;2;1;8;6;LERIDA (AVENUE DE);42,9660680000;1,5994110000
202200000642;24;3;2022;19:00;5;83;83009;2;1;1;6;BEAUSSET (ROUTE DU);43,1449100000;5,7679300000
202200000643;7;10;2022;16:30;1;69;69382;1;1;1;2;Route de Métropole 6;45,7500122647;4,8252457380
202200000644;24;3;2022;13:00;1;974;97409;2;1;1;6;MASCAREIGNES (Avenue des); -20,9372720000;55,6467460000
202200000645;23;12;2022;19:15;5;93;93014;2;1;8;6;Allee de la Fosse Maussoin;48,9060519290;2,5322923064
202200000646;21;10;2022;14:22;1;13;13067;2;1;8;6;100 Avenue de la Victoire;43,7919930000;5,0390500000
202200000647;17;1;2022;10:25;1;54;54318;2;3;1;6;D90B;48,7706159050;6,0540086039
202200000648;23;3;2022;16:40;1;976;97611;2;1;1;1;kaweni-Mangrove (route de la); -12,7751400000;45,2302700000
202200000649;2;8;2022;02:45;3;14;14625;1;1;1;6;Chemin Saint Hippolyte;49,1105100000;0,2158700000
202200000650;19;10;2022;15:45;1;13;13076;1;1;1;3;D26;43,8142470000;5,0188640000
202200000651;24;3;2022;04:15;3;974;97416;2;1;1;2;RN2 (1); -21,3344400000;55,4855700000
202200000652;18;10;2022;08:40;1;92;92035;2;1;1;3;Général de Gaulle  ( avenue du );48,9102600000;2,2549600000
202200000653;16;10;2022;07:35;2;13;13053;1;1;1;7;D7n;43,7067710000;5,2012540000
202200000654;21;10;2022;16:00;1;13;13022;1;1;1;3;Route de Belle Fille;43,2149580000;5,5803570000
202200000655;24;3;2022;14:31;1;974;97416;1;1;1;2;ENTRE DEUX (CHEMIN) CD26; -21,3012600000;55,4336400000
202200000656;18;9;2022;17:14;1;14;14098;1;1;1;7;N13;49,2110230000; -0,5203490000
202200000657;18;10;2022;14:40;1;13;13041;2;6;1;1;D6;43,4578220000;5,4632920000
202200000658;24;3;2022;21:37;5;973;97302;2;2;1;6;DE GAULLE (AVENUE);4,9396000000; -52,3284900000
202200000659;1;8;2022;21:30;2;14;14726;1;1;1;7;D311;48,8277740000; -0,7346030000
202200000660;24;3;2022;17:48;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,9351410896; -52,3122811317
202200000661;17;10;2022;08:20;1;21;21268;1;1;1;1;Chemin communal 3;47,1378529581;5,4027166218
202200000662;14;10;2022;12:40;1;68;68322;1;3;2;3;4 Route de Thann;47,8114790000;7,1600730000
202200000663;29;12;2022;14:30;1;62;62525;2;9;3;6;avenue des frais fonds;50,7352600000;2,2735400000
202200000664;24;3;2022;16:30;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,9374100000; -52,3158200000
202200000665;13;8;2022;22:00;3;67;67210;1;1;1;1;cd 425;48,3949390000;7,3047280000
202200000666;24;8;2022;16:00;1;2A;2A004;2;1;1;1;MONTEE SAINT JEAN;41,9315100000;8,7381900000
202200000667;14;12;2022;17:10;2;60;60159;2;1;1;1;Avenue Alphonse Chovet;49,4229846874;2,8203771114
202200000668;25;3;2022;00:15;5;69;69383;2;4;1;3;Rue Général Mouton-Duvernet;45,7508400000;4,8607400000
202200000669;10;10;2022;13:50;1;88;88160;1;1;8;6;RN 57;48,1566805766;6,4854177833
202200000670;15;11;2022;16:35;1;17;17299;2;1;2;2;DE GAULLE AVENUE DU GENERAL;45,9356100000; -0,9625700000
202200000671;24;3;2022;18:30;1;69;69259;2;1;1;3;Avenue Jacques Duclos;45,6976200000;4,8928700000
202200000672;20;10;2022;06:30;5;69;69089;2;9;2;1;Route de la Libération;45,7333550000;4,7758610000
202200000673;25;11;2022;01:10;5;13;13071;1;1;1;1;ROUTE NATIONALE 113 - MONTEE DE L'ASSASS;43,4078300000;5,3294900000
202200000674;24;3;2022;10:55;1;69;69199;2;3;1;6;Rue du Midi;45,6887392803;4,8611927032
202200000675;26;12;2022;17:25;5;74;74281;2;2;2;6;RONDE (CHEMIN DE);46,3710000000;6,4850000000
202200000676;24;3;2022;11:43;1;972;97209;1;9;1;3;REDOUTE (ROUTE DE LA);14,6290300000; -61,0559100000
202200000677;24;12;2022;11:05;1;974;97409;2;9;1;6;PETUNIAS (RUE DES); -20,9674900000;55,6719300000
202200000678;25;9;2022;12:30;1;33;33449;2;9;1;3;Rue Albert Menaut;44,8937090000; -0,7177220000
202200000679;17;10;2022;11:16;1;2A;2A004;2;1;1;6;MACCHINI EUGENE AVENUE;41,9178700000;8,7370600000
202200000680;24;3;2022;09:35;1;69;69382;1;1;1;6;Route de Métropole 7;45,7342000000;4,8189000000
202200000681;18;11;2022;16:45;2;13;13005;1;3;1;3;SAINT JEAN DE GARGUIER (CHEMIN);43,3087530203;5,6079823777
202200000682;24;3;2022;13:20;1;91;91103;2;1;1;1;RUE ALBERT CAMUS;48,6084830000;2,3160010000
202200000683;21;10;2022;08:30;2;49;49023;2;1;1;6;18 Rue de la Sablière (Beaupréau);47,2075510000; -0,9894510000
202200000684;31;12;2022;16:24;1;63;63113;2;1;1;7;PUY DE DOME (AVENUE DU);45,7879800000;3,0559200000
202200000685;23;3;2022;12:41;1;87;87085;2;1;1;3;BLANC LOUIS (BOULEVARD);45,8279900000;1,2612400000
202200000686;10;12;2022;14:55;1;93;93029;2;2;1;3;Avenue Henri Barbusse / Rue Charles Gide;48,9166200000;2,4445400000
202200000687;23;3;2022;12:25;1;87;87085;2;2;1;6;REVOLUTION (AVENUE DE LA);45,8211700000;1,2629200000
202200000688;6;12;2022;20:12;5;93;93029;2;1;8;6;Rue Roger Salengro;48,9179225898;2,4361458421
202200000689;24;3;2022;16:50;1;85;85191;2;3;1;3;FOCH RUE DU MARECHAL;46,6720600000; -1,4274400000
202200000690;1;12;2022;17:50;5;93;93050;2;2;1;6;Rue Paul et Camille Thomoux / Rue Louis Vannini;48,8666500000;2,5288600000
202200000691;24;3;2022;08:40;1;85;85191;2;9;1;3;92 Rue rené coty;46,6583180000; -1,4481581000
202200000692;23;9;2022;11:00;1;84;84007;2;2;1;6;Verdière(chemin)-MONTFAVET;43,9432900000;4,8657400000
202200000693;24;3;2022;17:15;1;81;81004;2;6;1;3;AGRICULTEURS (DES);43,9208400000;2,1720500000
202200000694;14;10;2022;17:00;1;13;13070;1;1;1;2;A50-Sens Aubagne vers Marseille;43,2853900000;5,5152800000
202200000695;23;3;2022;13:40;1;78;78238;2;4;1;1;RENAULT (ROUTE DE);48,9766950000;1,8615370000
202200000696;18;10;2022;20:58;5;13;13213;1;1;1;2;A507 sens Marseille - Aubagne;43,3253300000;5,4221200000
202200000697;13;11;2022;04:50;4;93;93027;2;2;1;6;rue Raspail;48,9262828105;2,3966401552
202200000698;22;3;2022;22:35;5;78;78362;2;1;1;6;BOULEVARD ROGER SALENGRO;48,9828240000;1,6977300000
202200000699;29;11;2022;08:20;1;38;38053;2;6;2;6;D522;45,5984500000;5,2497900000
202200000700;16;11;2022;10:39;1;38;38169;2;1;1;6;Avenue du Vercors;45,1924100000;5,6983500000
202200000701;24;3;2022;07:45;1;74;74281;2;1;1;2;DE GAULLE (AV DU GAL) APRES N°26;46,3643100000;6,4642100000
202200000702;20;10;2022;20:00;5;94;94034;1;1;3;4;AUTOROUTE A86;48,7585473054;2,3255730855
202200000703;5;10;2022;18:30;1;38;38544;1;1;1;2;D41;45,5268400000;4,8799200000
202200000704;23;3;2022;20:05;5;67;67482;2;3;1;3;FRANÇOIS MITTERRAND (AVENUE);48,5841700000;7,6932500000
202200000705;26;9;2022;08:10;2;38;38318;1;1;1;6;D75;45,5452700000;4,9245800000
202200000706;23;3;2022;17:00;1;67;67482;2;3;1;3;EUGENE CARRIERE (RUE);48,5880100000;7,7842800000
202200000707;20;10;2022;18:00;2;91;91553;1;1;8;3;RN 104;48,6289600000;2,4823600000
202200000708;21;7;2022;17:55;1;38;38053;2;1;1;2;Avenue d’Italie;45,5845800000;5,2807200000
202200000709;22;3;2022;17:20;1;67;67482;2;1;1;6;CANONNIERS (RUE DES);48,5538800000;7,7623800000
202200000710;15;12;2022;08:30;1;55;55545;2;6;1;6;DOUAUMONT ( AVENUE DE );49,1606200000;5,3889900000
202200000711;19;10;2022;19:00;2;94;94034;1;1;1;2;AUTOROUTE A86;48,7589540937;2,3243421458
202200000712;24;3;2022;08:40;1;64;64269;1;1;1;4;D938;43,2847100000; -0,3205300000
202200000713;9;12;2022;09:45;1;74;74018;1;1;4;4;A40;46,0942750000;6,3552050000
202200000714;23;3;2022;07:53;1;64;64335;2;1;7;7;TARBES DE;43,3314590154; -0,4126028717
202200000715;20;10;2022;15:00;1;92;92036;1;1;1;7;RN315 W;48,9180501697;2,3073887640
202200000716;23;3;2022;12:45;1;64;64122;2;1;1;7;MADRID (RUE DE);43,4676200000; -1,5711700000
202200000717;23;3;2022;15:20;1;64;64102;2;1;1;7;Avenue Interne Jacques Loeb;43,4827640000; -1,4825730000
202200000718;16;12;2022;14:40;1;93;93051;2;2;1;5;Avenue Victor Basch / Rue Rouget de Lisle;48,8433870000;2,5594920000
202200000719;20;10;2022;07:45;2;92;92047;1;1;8;5;A13;48,8350835791;2,1757683191
202200000720;24;3;2022;12:25;1;62;62894;1;1;1;5;TERLINCTHUN;50,7459400000;1,6104000000
202200000721;2;11;2022;09:50;1;91;91161;1;1;1;4;AUTOROUTE A6;48,7083600000;2,3066600000
202200000722;24;3;2022;16:55;1;59;59367;2;9;1;6;VERT PRE (RUE DU);50,6753700000;3,2102700000
202200000723;19;10;2022;16:35;1;92;92050;1;1;1;4;A86;48,9143352249;2,2194984555
202200000724;16;10;2022;19:05;5;73;73241;2;3;1;6;D925 / Chemin des moulins;45,6149890000;6,3190860000
202200000725;24;3;2022;16:35;1;59;59512;2;1;1;6;LANNOY (RUE DE);50,6845000000;3,1896900000
202200000726;15;10;2022;19:57;5;73;73181;2;3;1;1;D915 Place des victoires;45,4834340702;6,5296348929
202200000727;23;3;2022;18:20;1;59;59008;2;1;1;1;DELESTRAINT (RUE DU GENERAL);50,3362100944;3,2587387561
202200000728;19;10;2022;09:40;1;92;92025;1;1;1;3;A86;48,9334299689;2,2520676266
202200000729;23;3;2022;07:55;1;56;56098;2;2;1;3;SCRIBE (RUE  AUGUSTIN );47,7679510000; -3,3555510000
202200000730;10;9;2022;08:50;1;73;73297;2;9;1;3;D201C / montée de la mairie;45,6436990000;6,3176970000
202200000731;29;8;2022;13:45;1;73;73124;2;9;1;2;Avenue georges pompidou;45,6549770000;6,3583170000
202200000732;23;3;2022;23:53;5;49;49007;2;2;1;3;MEIGNANNE ROUTE DE LA;47,4791000000; -0,5705400000
202200000733;20;10;2022;20:15;3;93;93006;1;1;2;5;AUTOROUTE A3;48,8656200000;2,4207100000
202200000734;22;8;2022;18:14;1;73;73151;1;3;1;2;D1090;45,4936543694;6,0003084540
202200000735;23;3;2022;08:36;1;49;49007;2;1;1;3;BIRGE BOULEVARD;47,4718400000; -0,5192400000
202200000736;20;10;2022;18:15;1;95;95488;1;1;1;4; A15;49,0123338101;2,1503912473
202200000737;23;3;2022;07:51;1;49;49267;2;6;1;3;PATIS;47,4742933504; -0,5155581236
202200000738;18;8;2022;18:15;1;73;73032;1;6;1;3;D66;45,6289250000;6,4436370000
202200000739;24;3;2022;07:00;2;44;44162;2;1;1;6;Boulevard Salvador Allende;47,2221500000; -1,6377200000
202200000740;20;10;2022;18:15;1;95;95582;1;1;1;3; A15;48,9639515455;2,2631313398
202200000741;18;3;2022;19:15;1;41;41018;2;1;1;3;PAPIN (RUE DENIS);47,5875000000;1,3332000000
202200000742;30;9;2022;13:30;1;62;62852;1;2;1;3;rue du pont neuf;50,9103870000;2,0784760000
202200000743;20;10;2022;16:00;1;95;95127;1;1;1;5;A15;49,0412212246;2,0807994769
202200000744;28;12;2022;10:20;1;09;09225;1;1;1;2;BELPECH ROUTE DE;43,1171090000;1,6345570000
202200000745;20;10;2022;13:20;1;93;93053;1;1;2;6;AUTOROUTE A103;48,8877000000;2,4725300000
202200000746;24;3;2022;16:45;1;38;38185;2;1;1;3;MARIE REYNOARD (AVENUE);45,1646900000;5,7289700000
202200000747;24;11;2022;11:41;1;93;93031;2;1;1;6; Rue de Paris;48,9529053098;2,3130525649
202200000748;20;10;2022;09:40;1;93;93066;1;1;1;5;AUTOROUTE A1;48,9210200000;2,3569400000
202200000749;23;3;2022;17:15;1;37;37214;2;1;1;3;DE GAULLE (BD CHARLES);47,4145500000;0,6698600000
202200000750;20;10;2022;07:30;3;93;93005;1;1;3;3;AUTOROUTE A3;48,9685400000;2,4789700000
202200000751;23;3;2022;16:30;1;37;37261;2;1;1;1;FRANCE (PLACE ANATOLE);47,3967800000;0,6859000000
202200000752;8;7;2022;19:45;1;93;93064;2;3;1;3;Rue Leon Blum / Rue Conrad Adenauer;48,8809750000;2,4800840000
202200000753;20;10;2022;17:50;1;77;77146;1;1;1;2;A4.Y;48,8318200000;2,6483940000
202200000754;24;3;2022;18:10;1;35;35238;1;1;1;2;N136;48,1059148961; -1,7172348884
202200000755;20;10;2022;07:25;3;77;77059;1;1;2;2;A104;48,8464770000;2,6622180000
202200000756;7;7;2022;11:05;1;93;93064;2;1;1;6;Rue du Général Gallièni;48,8732811102;2,4837829471
202200000757;24;3;2022;09:35;1;35;35238;1;1;1;2;N136;48,0807600000; -1,6758300000
202200000758;29;6;2022;18:00;1;93;93064;2;1;1;3;Rue Jules Ferry;48,8738990000;2,4791710000
202200000759;24;3;2022;11:55;1;34;34172;2;2;1;6;617 Rue du Pas du Loup;43,5966000000;3,8452700000
202200000760;19;10;2022;23:05;3;94;94022;1;1;1;7;A86 INT;48,7763087259;2,4242660012
202200000761;21;6;2022;20:28;1;93;93077;2;2;1;3;Avenue Longpérier / Avenue Girardot;48,8826790000;2,5203810000
202200000762;24;3;2022;07:40;1;33;33200;2;6;1;3;Avenue de Magudas;44,8584730000; -0,6775350000
202200000763;31;7;2022;05:30;3;73;73055;1;1;1;7;D89A - route de villemartin lieu dit le plan;45,4473440000;6,6412030000
202200000764;4;5;2022;15:15;1;93;93027;2;2;1;3;Rue Jean-pierre Timbaud / Avenue Jean Jaurès;48,9247600000;2,4150000000
202200000765;24;3;2022;02:05;5;33;33063;2;1;1;6;Rue Sainte-Catherine;44,8378100000; -0,5738900000
202200000766;16;7;2022;23:40;5;73;73008;2;1;1;6;Boulevard de la roche du roi;45,6806700000;5,9125700000
202200000767;26;4;2022;19:00;1;93;93064;2;1;1;2;Rue de Lisbonne;48,8793579201;2,4748823047
202200000768;19;10;2022;18:00;3;976;97611;1;1;1;2;kaweni-Centrale EDM (rue de la ); -12,7599500000;45,2271300000
202200000769;23;3;2022;12:15;1;31;31555;2;2;1;3;ALL JEAN JAURES;43,6057400000;1,4488300000
202200000770;11;4;2022;10:15;1;93;93064;2;1;1;2;Rue Galilée;48,8622510000;2,4882190000
202200000771;19;10;2022;20:36;5;974;97416;2;1;1;2;ALIZEES (PROMENADE DES); -21,3506300000;55,4842200000
202200000772;28;11;2022;07:55;2;62;62758;2;1;2;6;D96;50,7223900000;1,6334500000
202200000773;23;3;2022;09:30;1;31;31555;1;1;1;2;ECHANGEUR ST MARTIN ( A624-RD 901);43,6112800000;1,3829800000
202200000774;19;10;2022;20:38;1;973;97302;2;2;1;3;CONSTANT CHLORE(RUE);4,9342000000; -52,3204000000
202200000775;11;10;2022;18:20;1;62;62893;2;1;1;3;D940;50,7770770000;1,6125330000
202200000776;23;3;2022;16:20;2;28;28220;2;2;1;3;LEPINE (françois);48,4284700000;1,4674900000
202200000777;19;10;2022;16:53;1;973;97302;2;2;1;3;MANDELA  (BOULEVARD);4,9406400000; -52,3267800000
202200000778;29;9;2022;08:30;1;62;62160;2;1;1;3;D940;50,7421500000;1,5965030000
202200000779;24;3;2022;19:50;5;27;27229;2;4;1;3;CHURCHILL (AVENUE WINSTON);49,0200600000;1,1595700000
202200000780;19;10;2022;15:15;1;972;97213;1;1;1;5;AUTOROUTE A1;14,6154747736; -61,0140591860
202200000781;23;9;2022;09:50;1;62;62215;1;1;1;5;chemin des postes;50,5003080000;2,9442060000
202200000782;24;3;2022;08:00;1;26;26362;2;9;1;3;ALPES RUE DES;44,9271200000;4,8997400000
202200000783;19;10;2022;16:40;1;69;69384;2;1;1;3;55 Quai Joseph Gillet;45,7804100000;4,8118800000
202200000784;30;10;2022;15:50;1;14;14191;2;6;7;3;D79;49,3223990000; -0,4552880000
202200000785;24;3;2022;16:30;1;25;25056;2;1;1;2;CHURCHILL BD WINSTON (sup19);47,2505100000;6,0067600000
202200000786;19;10;2022;11:00;1;69;69385;2;2;1;2;Avenue de Ménival;45,7546200000;4,7884700000
202200000787;24;3;2022;13:49;1;15;15014;1;1;1;3;LIEU- DIT VEYRAC (CD117);44,9247900000;2,4742400000
202200000788;18;10;2022;17:30;1;14;14762;2;6;1;1;D407;48,8667040000; -0,8706110000
202200000789;19;10;2022;06:52;3;2B;2B120;1;1;1;6;11 - RT;42,6492600000;9,4404400000
202200000790;18;10;2022;19:00;3;971;97101;1;1;1;6;RN5-BOISRIPEAUX;16,2792373472; -61,5079450607
202200000791;21;12;2022;18:35;3;25;25031;2;7;8;6;GRANDE RUE;47,4822700000;6,8405500000
202200000792;24;3;2022;08:50;1;14;14271;2;2;1;6;Rue Marcel Cachin;49,1461000000; -0,3772400000
202200000793;19;10;2022;12:25;1;2A;2A004;2;1;1;2;SEBASTIANU COSTA BD;41,9399300000;8,7437900000
202200000794;24;3;2022;18:00;1;13;13117;1;1;1;3;ROUTE NATIONALE 113 - CADESTEAUX;43,4755400000;5,2279800000
202200000795;3;10;2022;19:30;5;95;95582;2;3;1;3;Rue d'Argenteuil;48,9668500000;2,2563600000
202200000796;24;3;2022;14:20;1;13;13213;2;3;1;3;CHATEAU GOMBERT CHEMIN;43,3457300000;5,4248300000
202200000797;19;10;2022;17:30;1;91;91691;2;1;1;1;CORNEILLE(RUE);48,6972200000;2,4818700000
202200000798;26;12;2022;14:18;1;93;93029;2;3;2;3;Avenue de la Division Leclerc / Rue Georges Marie;48,9351205717;2,4509879630
202200000799;18;10;2022;16:50;1;91;91174;2;1;8;6;AV GENERAL DE GAULLE;48,6164370000;2,4587550000
202200000800;24;3;2022;12:40;1;13;13203;2;2;1;3;BONNARDEL (RUE);43,3114046242;5,3873455576
202200000801;13;12;2022;14:00;1;2A;2A004;2;2;1;3;MORO GIAFFERI VINCENT RUE;41,9344400000;8,7418300000
202200000802;24;3;2022;10:05;1;13;13206;2;2;1;3;TILSIT (RUE);43,2928100000;5,3875400000
202200000803;13;10;2022;19:04;5;80;80021;2;3;2;3;SAINT QUENTIN (BOULEVARD);49,8793800000;2,2982100000
202200000804;24;9;2022;01:50;5;78;78168;2;6;1;6;GARE (AVENUE DE LA);48,7443760000;1,9206210000
202200000805;24;3;2022;09:30;1;13;13205;2;1;1;3;BAILLE (BOULEVARD);43,2886000000;5,3930800000
202200000806;6;12;2022;13:45;1;2A;2A004;2;6;1;3;CAMPI LOUIS BD;41,9420600000;8,7496800000
202200000807;24;3;2022;12:40;1;13;13004;2;1;1;3;AV JEAN MONNET BARRIOL;43,6737254418;4,6179412005
202200000808;18;10;2022;21:20;2;77;77514;2;1;1;3;D84;48,9346470000;2,6021310000
202200000809;4;12;2022;21:15;4;19;19272;2;1;2;6;Raymond Poincaré (Av);45,2780120296;1,7695605755
202200000810;23;3;2022;23:22;3;11;11069;1;1;1;6;Chemin de Lavalette Villalbe;43,1972500000;2,2927800000
202200000811;17;10;2022;19:15;3;76;76481;1;6;1;6;MONTIVILLIERS (ROUTE DE);49,5619500000;0,1164100000
202200000812;23;3;2022;12:50;1;11;11069;2;1;1;3;240 Avenue Paul Henri Mouton;43,2033470000;2,3114960000
202200000813;3;9;2022;22:30;3;14;14406;1;1;1;3;D613;49,2459450000; -0,6138090000
202200000814;19;10;2022;02:05;3;71;71499;1;1;1;7;ROUTE DEPARTEMENTALE (N°224);46,6724210000;4,2647500000
202200000815;23;3;2022;21:55;5;10;10325;2;6;1;6;GUSTAVE EIFFEL (RUE);48,2671050761;4,0761637688
202200000816;2;9;2022;13:20;1;62;62108;2;2;1;3;Rue du Docteur Victor Ménard;50,4027480000;1,5613560000
202200000817;19;10;2022;20:25;3;71;71540;1;6;1;3;Rond-Point du Vieux Saule;46,7677900000;4,4531800000
202200000818;23;3;2022;07:49;1;10;10387;2;2;1;1;CHARMILLES (MAIL DES);48,3017308039;4,0872466564
202200000819;19;10;2022;10:25;1;69;69259;2;6;1;3;Rue Pierre Brossolette;45,7285500000;4,8589800000
202200000820;23;3;2022;15:30;1;07;07019;2;1;1;3;PONSON (CHEMIN DE);44,6086282729;4,3910765650
202200000821;22;3;2022;16:30;1;06;06029;2;1;1;6;CROISETTE (BOULEVARD DE LA);43,5501500000;7,0230800000
202200000822;18;10;2022;19:00;5;67;67482;2;2;1;3;BALE (RUE DE);48,5659700000;7,7667800000
202200000823;24;3;2022;10:40;1;75;75119;2;1;1;3;BD PERIPHERIQUE EXTERIEUR;48,9006230000;2,3875040000
202200000824;27;12;2022;14:00;1;09;09324;1;8;7;3;D12;43,0646510000;1,6390710000
202200000825;18;10;2022;10:10;1;67;67482;2;3;1;3;JEAN JAURES (AVENUE);48,5694900000;7,7631500000
202200000826;24;3;2022;08:20;1;75;75112;2;1;1;3;BD PERIPHERIQUE INTERIEUR;48,8281780000;2,3961360000
202200000827;16;11;2022;15:50;1;73;73008;2;6;1;3;D1201;45,6935000000;5,8963400000
202200000828;18;10;2022;13:50;1;66;66136;2;9;1;4;;42,6838400000;2,9108400000
202200000829;24;3;2022;07:00;1;75;75117;2;1;1;2;BD PERIPHERIQUE EXTERIEUR;48,8970220000;2,3110830000
202200000830;13;12;2022;11:45;1;93;93077;2;2;1;3;Boulevard du Général de Gaulle / Rue Pottier;48,8849190000;2,5195110000
202200000831;18;10;2022;13:50;1;66;66136;2;6;1;3;;42,7050387372;2,8810049593
202200000832;24;3;2022;13:48;1;75;75120;2;3;1;2;AVENUE GAMBETTA;48,8639350000;2,3917080000
202200000833;19;10;2022;17:35;1;64;64129;2;1;1;3;Avenue de la Republique;43,3033100000; -0,3953400000
202200000834;29;11;2022;20:10;5;93;93005;2;2;1;3;Rue Paul Cézanne / Rue Auguste Renoir;48,9524000000;2,4907000000
202200000835;22;3;2022;22:50;5;75;75120;2;4;1;6;RUE DES PLATRIERES;48,8673219809;2,3906756938
202200000836;18;10;2022;10:00;1;64;64284;2;1;1;2;RAUSKI;43,2596100000; -0,3905400000
202200000837;19;11;2022;17:10;5;93;93071;2;2;2;1;Avenue Alfred Nobel / Avenue John Fitzgerald Kennedy;48,9334970000;2,5161640000
202200000838;24;3;2022;15:50;1;75;75119;2;3;1;7;AVENUE SIMON BOLIVAR;48,8752430000;2,3823120000
202200000839;12;10;2022;13:45;1;63;63113;2;6;1;3;PALISSY (RUE BERNARD);45,7880900000;3,1391600000
202200000840;30;12;2022;12:20;1;74;74096;1;1;2;1;D27;46,0520140000;6,1321310000
202200000841;24;3;2022;12:30;1;75;75116;2;1;1;3;AVENUE KLEBER;48,8697800000;2,2922170000
202200000842;29;12;2022;17:10;3;74;74109;1;1;2;7;Route de frenay;46,0738860000;5,8455740000
202200000843;11;10;2022;15:00;1;63;63113;2;4;1;3;RICHEPIN (RUE JEAN);45,7815000000;3,0884800000
202200000844;23;3;2022;17:45;1;75;75116;2;1;1;2;AVENUE DU MAHATMA GANDHI;48,8766760000;2,2656950000
202200000845;25;12;2022;22:45;5;74;74262;1;1;1;7;Route de thonon;46,1138840000;6,3136520000
202200000846;11;10;2022;08:00;1;63;63113;2;1;1;6;QUINET (BD EDGAR);45,8011380824;3,1135747432
202200000847;23;3;2022;18:22;1;75;75116;2;4;1;2;VOIE GEORGES POMPIDOU;48,8578030000;2,2879660000
202200000848;23;12;2022;18:45;5;74;74010;2;4;3;6;Avenue des carres;45,9131480000;6,1426110000
202200000849;11;10;2022;08:01;1;63;63113;2;1;2;3;CLEMENTEL (BD ETIENNE);45,8163000000;3,1104400000
202200000850;19;10;2022;16:30;1;59;59386;2;1;1;6;GUERIN RUE DU DOCTEUR;50,6778510000;3,0618210000
202200000851;23;3;2022;15:00;1;75;75116;2;3;1;2;ALLEE DE LONGCHAMP;48,8670720000;2,2492840000
202200000852;23;12;2022;15:40;1;74;74010;1;1;3;1;D16;45,9181540000;6,1858390000
202200000853;23;9;2022;12:25;1;59;59507;2;1;1;6;SAINT VENANT CHARLES RUE;50,5997990535;3,0870348215
202200000854;23;3;2022;12:25;1;75;75116;2;1;1;5;ALLEE DU BORD DE L EAU;48,8684300000;2,2353910000
